full_text,sentiment_label
@dwonghyuxck @UGM_FESS Salah besar bukan anak sekolah aja tp target mereka itu juga ibu hamil untuk mencegah stunting. Tapi balik lg ke statement gua tiap hari ngasih makin sedikitnya 80 juta orang gimana perbulannya? Ga habis itu sumber daya makanan kita? Apa ga makin mahal harga di lapangan?,negative
@madebyindigoo @of_Dulcet udah jelas makan siang gratis untuk anak sekolah tujuannya buat mencegah stunting kalau dia minta makan ya mikir aja lah berarti dia ngerasa udah ada gejala stunting ,negative
@growlingfire @xceryvl Senior lu jg ga bakal dapet tu makan gratis. Kan cuma buat anak sekolah untuk mencegah stunting ,negative
@ttalgijaemm_ @veenarooth kan kata pak prabowo kalo untuk mencegah stunting harusnya ibu hamil juga dapat dong bukan anak sekolah doang kesehatan perempuan sebelum hamil kan penting dijaga utk mencegah stunting. jadi perempuan harus dapet dong,negative
gua sebener nya agak gimana yaa dengan koar-koar beliau mengenai pemberian makan siang dan susu gratis ke anak sekolah buat mencegah stunting. manadapet info program itu akan baru setelah 4 tahun,negative
@hiwlew Itukan beritanya udah 2 bulan yg lalu kita liat aja dlu semoga aja terjalankan untuk menuju anak negri yg sehat dan mencegah stunting.,neutral
@tomlembong PAKKKK ada sayuran yang sebenarnya bagus untuk mencegah stunting tau pakk namanya daun kelorrr saya dapet ilmu ini dari Mas Belvaa beliau sebagai Duta Genre Banyumas memiliki visi mencegah stunting menggunakan daun kelor pak,neutral
@ayamkechill @hdphnysex @roomkost @mangan_telo @Mdy_Asmara1701 Yaa misal per tahun 25% realisasinya apa tetep bisa menuhin salah satu tujuanya mencegah stunting? Kam buat ibu hamil juga toh program makanya? Ibu ibu hamil yg gamasuk 25% itu ga terpenuhi dong cakupan gizinya?,negative
@jajalikabeh @dayxixi @thvjaemin @tubirfess Mencegah stunting itu bukan anak yg udah bertumbuh yg dikasih makan tp IBU HAMIL yg dikasih nutrisi cukup.,neutral
@Bull_winner Sebenernya umkm yg di maksud disini gimana sih? Apa sih umkm yg bakal terlibat? Yg di anggep umkm tuh yg gimana sebetulnya? Trs import sapi bukannya banyak yg bilang import sapi itu ga bagus? Dan jumlah import sapi mau sebanyak apa? Emang gampang? Dan mencegah stunting apa kalo,negative
Terlepas dari berapapun tahunnya emg mam siang sama susu gratis bisa mencegah stunting??? Apalagi sasarannya anak sekolah ‍️‍️,negative
@WidasSatyo 1 poin yg sebenernya saya masih bingung program ini tu tujuannya apa? Mencegah stunting atau menangani kelaparan? Kalo stunting kenapa kelompok penerima utamanya itu anak sekolah? Ibu hamil dan balita malah jauh di belakang,negative
@jajalikabeh @dayxixi @thvjaemin @tubirfess Perlu sekali. Tapi kalo untuk mencegah stunting ya jelas salah besar. Ibaratnya lu mau bikin bonsai ya sejak bibit. Dan kalo udah tumbuh jd bonsai ga bisa dibikin gede mau dipupuk sehari 5 ton pun ga ngaruh.,negative
@ArnoldPoernomo Bro udah ada kajian ilmiahnya gak sih ini program makan siang gratis mampu mencegah stunting? Boleh dibagikan gak di sini biar kita semua bisa baca?,negative
Terdapat berbagai kegiatan seru dan edukatif yang akan membuat Sobat Gizi dapat lebih memahami bagaimana nutrisi yang cukup dan seimbang berperan penting mendukung pertumbuhan anak-anak dalam mencegah stunting.,neutral
@indicolate @kepinginpintar @UGM_FESS waduh ahli gizi manasih yg ngasih edukasi mencegah stunting dengan memberi makan siang dan susu gratis kepada anak SD? harusnya kompetensi nutritionist udah tau mencegah stunting dari WUS hingga baduta. tapi informasi seperti gak diterima sama mereka:)),negative
@usernotfoundau @palingteguh @UGM_FESS Aku awam tapi semisal ini memang untk mencegah stunting mungkin ibu hamil bisa diprioritaskan krna waktu itu ada penyuluhan di posyandu deket rumah mencegah stunting itu dimulai sejak janin di dalam kandungan juga.,neutral
@dpnlyyy @conan_idn @NdrewsTjan Kalo mencegah stunting kenapa cuma diutamakan anak-anak? Padahal ibu hamil juga harus diprioritaskan. Soalnya mencegah stunting itu dimulai sejak dalam kandungan,negative
@punyabn @ramotgun Kalo cuman dilihat supaya mencegah stunting mungkin memang tidak efektif cuman dilihat secara keseluruhan kalo makn gratis itu untuk anak anak tidak kelapran terutama anak anak yang lahir dari ekonomi rendah. Lihat prosesnya kalo memamg tidak berjalan bagus demo bareng sama sy,negative
@alyaakatanya bilangnya sih buat mengatasi stunting PADAHAL permasalahan stunting itu harusnya dicegah sjk bayi masi dlm kandungan BUKAN pas udah umur sekolah jd sbnrnya ngasi makan siang gratis itu sia2 krn udh telat jg kalo buat mencegah stunting cmiiw,negative
@tukangkuqu @ItuBukanGue @dmntroll577 @andabolot @cocolate_cc @zaialamm @Elmariachi2009 Dan rakyat maunya keberlanjutan jokowi tanpa melihat visi misi lain dari prabowo. Makan gratis untuk mencegah stunting dan di dalam debat lagi2 pak prabowo kurang bisa menjelaskan secara baik dan benar dan masalah dia gamau meralat pertanyaan ke pak ganjar.,negative
lah trss pas debat kemaren maksdny gmna? semua solusi dari permasalhan makan siang mencegah stunting juga perlindungan buat perempuang juga solusiny makan siang hmmmmmmmmm tp marah pas pak ganjar tidak setuju sm programny gimana seh,negative
@xquitavee Ngok klo buat mencegah stunting perbaikan gizi dimulai sblm hamil msh calon ibu. Luw abis nenggak asam sulfat...??,negative
@LeonardusLitik Makan siang gratis itu bukan untuk mencegah stunting gimana sih. Kalo keluarganya berdaya secara ekonomi pasti mampu lah memenuhi kebutuhan gizi anak. Disinilah pentingnya pendidikan orang tua harus cerdas dan kreatif.,negative
@ypfitriana02 @ttalgijaemm_ @veenarooth berarti harusnya ganti dong 'program makan gratis bagi pendukung 02 untuk mencegah stunting' ,neutral
@quenumbr @NoniKismis @kegblgnunfaedh Program mencegah stunting di posyandu namanya PMT yg udah ada dari lama aja gak jalan cma sekelas posyandu ada yg jalan tapi makanannya asal2an gak ada gizinya ini buat skala besar SD dan pesantren koq kaya hopeless bgt bakal jalan.,negative
@Nab1002 Aku ga tau detailnya tapi kalo buat mencegah stunting rasanya gak tepat,negative
@rrenataw @kamalmanaf @ponakannyaom klo mencegah stunting tp sasarannya ke anak sekolah tuh ga efektif pdhl pas debat capres terakhir jg udah dicounter sm Ganjar kalo pengen menekan stunting ya harusnya sejak si anak dalam kandungan smpe usia 2 tahun kalo anak sekolah yg dikasih makan mending gausa bawa² stunting,negative
 Hendak memastikan BBM dan gas subsidi tepat sasaran Meanwhile potensi tidak tepat sasaran lebih besar di makan siang gratis klo tujuannya memang untuk mencegah stunting. Kalau tujuannya you know what ya tepat sasaran sih.,negative
@bowokke @neoirw @Bull_winner tp capres lu bikin itu program tujuannya buat MENCEGAH STUNTING. terus capres lu ngasih makan 1 kali/anak dalam 5 tahun gitu? sisanya makan apaan dong? jd gmn bisa terealisasi tujuannya bang? JAWAB DONG PLS YG RASIONAL TOLONG,negative
@rrenataw @kamalmanaf @ponakannyaom ya kalo pengen mempersiapkan generasi selanjutnya yg dikasi asupan bergizi tu ibunya bukan anak sekolah kalo ibu hamil jd fokus utama sbg pencegahan stunting baru masuk akal lha anak sekolah dikasi makanan bergizi demi mencegah stunting sih ramashok,negative
@dimasmeta @cxamixc @ARSIPAJA yg ga sekolah berarti ga dapet ya? keadilan sosial bagi seluruh anak sekolah dan ibu hamil untuk mencegah stunting yg ga sekolah mau lu stunting kaga stunting emg gue pikirinn,negative
@kazcuha Sekarang jelasin gimana cara mencegah stunting dengan kasih makan siang untuk anak USIA SEKOLAH pada saat periode emasnya udah lewat? Kampusnya mana sini aku infoin dekannya buat revisi ulang materi bloknya. Saya dosen Unsri. Jangan kabur ya.,neutral
@Hmmaja478268 @mozzzitamtam @_L0KA @CNNIndonesia Gini ya kalau tujuannya buat mencegah stunting dan gizi buruk harusnya bukan cuma sekali tapi 3 kali sehari nah ini yang dikasih makan udah cuma sekali pas siang doang dan bukan tiap hari pencegahan stunting dan gizi buruknya gak optimal. program ini emang gak masuk akal.,negative
Cegah Stunting Dinkes Anjurkan Asupan Kaya Protein Hewani untuk Balita Dinas Kesehatan (Dinkes) Kabupaten Tangerang menganjurkan agar para balita mendapat asupan makanan pendamping ASI (MP-ASI) yang kaya protein hewani untuk mencegah stunting. ,neutral
Mencegah stunting pada anak bisa ibu lakukan sejak masa kehamilan. Sebab masa kehamilan masuk dalam 1000 hari pertama kehidupan anak yang sangat menentukan. ,neutral
Karena kita perlunya buat mencegah stunting doang jadi fisiknya biar bisa bagus bukan untuk membantu perkembangan otak ntar malah jadi kritis suka mbantah nggak bisa digocek pake jogetan doang...,negative
Kayakny anda belum paham sama sekali dg program ini ya?? *Yg diberi makan bukan rakyat umum *Tapi hny untuk ibu hamil anak2 dan siswa sekolah *Tujuanny tuk perbaikan gizi dan mencegah stunting *Ini investasi masa depan bukan sekedar program konsumtif,positive
Berdasarkan reply ini program makersi gratis udah berubah fokusannya. Dari yang tujuannya mencegah/menurunkan angka stunting jadi yang penting kenyang dan bisa makan. Makanya kalo dikritik argumennya Lo gamau orang miskin bisa makan? ,negative
Makan siang gratis untuk mencegah stunting ?? Yg ada harusnya fokus ke ibu hamil atau pengantin baru baru tepat,negative
@hafizha_anisa Perlu diketahui dulu program maksi ini tujuan apa apa yang masalah yang perlu di selesaikan. Kalau dari debat kemarin katanya program maksi ini ditujukan pada anak-anak untuk mencegah stunting yang sebenarnya sia-sia juga karena udh terlambat.,negative
pertanyaannya adalah apakah besok makan siang gratis di Indonesia juga melibatkan ahli gizi? trus SOP nya bagaimana? dan distribusinya juga bagaimana? apakah menu makanannya efektif untuk mencegah stunting,neutral
Padahal untuk mencegah stunting 1 hari 1 telur. Kenapa adek alergi sama telur,negative
@Miduk17 Program makan gratis itu ditujukan untuk rakyat Indonesia untuk mencegah stunting. Kalau untuk ngurus rakyat harus nambah menko salahnya dimana?,negative
@momon_garuk44 And fyi their parent and guardian must pay for kyusoku. Tapi ya semoga gitu deh ya jadi negara maju jangan lupa juga tuh digandeng ahli gizi kan katanya buat mencegah stunting,neutral
@zy_zy_its_me Emang rakyat mau dikasi makan gratis ? Serius nanya ! Setau saya rencana programnya Prabowo Gibran itu ngasi makan siang dan susu gratis untuk anak2 sekolah aja untuk mencegah stunting .,negative
@WidasSatyo Kayaknya udh biasadeh program makan siang disekolah banyak sekolah yg punya program kaya gitu Lagian yg jadi pembodohan publik itukan bukan makan siangnya tapi narasi makan siang gratis untuk mencegah stunting,negative
@momon_garuk44 Sebenarnya program makan siang gratis dirancang buat mencegah stunting pada anak anak tapi dengan anggaran yang segitu besarnya aku cenderung lebih setuju sama program satu sarjana dalam satu keluarga miskin kenapa? . Karna pencegahan stunting bisa dilakukan sejak pd ibu hamil.,negative
@hermawan_devina Chef mohon info menu untuk mencegah stunting anak usia 2-6 tahun yang murah dan bergizi untuk kegiatan pemberian makanan tambahan di PAUD.,neutral
Hari ini iseng ke posyandu untuk ukur bb dan tb zavi trs pas liat pmt nya knp puding coklat roti coklat ya isinya sedih de. Harusnya setiap posyandu ada telur nya untuk mencegah stunting. Kl bisa puding sm rotinya rasa plain aja atau rasa buah : ),negative
@hafizha_anisa Maaf dokter mw tanya apa 100% makanan bergizi itu akan mencegah stunting?? Sy punya anak 4 dulu 2 anak laki2 ketika SD badan kecil dan tdk tinggi2 sampai saya ke dokter bertanya apa kurang gizi? pdhl dr makanan sy rasa sdh memenuhi syarat dan mereka juga senang minum susu,negative
@martaboktelur Pak Prabs kalo ga salah di debat bilang program itu buat mencegah stunting dan itu langsung dibantah sama pak Ganjar. Kupikir dari sini udah keliatan kalo konsepnya sendiri belum jelas.,negative
@sherlisoktviani @ArnoldPoernomo Mencegah stunting poin utamanya targetnya yaitu ibu hamil,neutral
@S2Nsr @mestyariotedjo Premis awal jelas mencegah stunting tapi perbaikan gizinya ke anak sekolah sd sampe sma. Uda salah kaprah malah banyak yg mendukung untung akhirnya direvisi tapi disitu keliatan kepedulian masyarakat pada sebuah informasi gimana dan kepedulian pemimpin ke suara ahli gimana.,neutral
@FANAT1KER iyess harusnya aspek yg ditingkatin tuh ya kesejahteraan pekerja sama pendidikan yg bisa mencegah stunting jangka panjang solusi jangka pendek macam maksi kek gini sih aneh banget apalagi kalo sekelas penguasa negara yg buat ,negative
Selain stunting ada permasalahan gizi buruk lainnya yang disebut wasting. Kenali penyebab gejala hingga cara mencegah terjadinya pada anak. ,negative
@irawadi38 @opposite6892 Program makan gratis untuk ibu hamil dan anak untuk mencegah Stunting memang harus ada supaya tdk seperti pendukung Anies Baswedan..,neutral
GUE ABIS BELANJA KAN TRUS TELOR SEKARANG 33.000 PER KG. HAH GMN MAU MENCEGAH STUNTING ,negative
@selflove_LyN @ManaluHumiras Jadi sbnrnya programnya buat mencegah stunting/anak kurang mampu ya? Programnya ga salah sih cuma krg efisien aja karena ga semua pelajar yg dpt itu anak kurang mampu blm lg kalau anaknya ga suka dan jadi mubadzir trs yg lactose intoleran jg padahal dananya memberatkan APBN,negative
@sekuerpentz @WidasSatyo Ini kata cah samsul ya tax ratio katanya ga sama dengan meningkatkan jumlah pajak tapi meningkatkan pajak yang dinaikkan pakai asam sulfat yang masuk ke SGIE lantas dimasukkan ke eKatalog dan dijualbelikan disana untuk dikonsumsi oleh bumil dalam rangka mencegah stunting,neutral
@sheisgonebro Ya gimana punya capres program mencegah stuntingnya dengan kasih makan ANAK SEKOLAH alias duah telat woiiii itu anak mau dikasih makan 10x sehari jg bakal stunting,negative
@umbijawara @ufuffufff @primawansatrio Kau tau gak tujuan makan Siang gratis ini apa? Mencegah Stunting dengan PERBAIKAN GIZI. Ya kan? Tau gak anggaran makan siang gratis BERGIZI pencegah Stunting yang diwacanakan tu berapa? Gak logis banget. Kontra. Ada kualitas ya ada harga,negative
@cadoize3 @momon_garuk44 Setuju sih ini Posyandu aja yang programnya mencegah stunting ditempatku balita-balita nya dikasih wafer seribuan tok Mau gak pesimis tapi kayak mana ya,negative
@_sweetpie8 @Leny_Brilyan @momon_garuk44 Jadi yg penting kenyang ya. Bukan masalah gizi nya. Gugur dong alasan untuk mencegah stunting nya,negative
@_sweetpie8 @Leny_Brilyan @momon_garuk44 kalo niatnya buat mencegah stunting ya harus yg bergizi lah. ntuh kemaren kan pak wowo bilang katanya cara mencegah stunting dg makan gratis. kalo makan doang ga ada gizinya ya selain stunting juga bikin otak ga cerdas.,negative
@1HandeDelisii @jokowi @prabowo @gibran_tweet @OppungTp @azissubekti @Hasbil_Lbs Mencegah stunting kenapa nunggu 2029 emang ya otak kacung 02 itu ternyata yg di dalam RSJ dan diluar sama2 sakit.,negative
@xixie13 @arifahputriR @hafizha_anisa Kalau stunting mau turun cuma satu jalan aja permudah dpt uang. Orang yg punya uang akan dgn mudah entah itu dia mencegah atau mengobati stunting Coba kalau uang sulit didapat? Boro2 mengobati mencegah saja sulit. Ini malah dikasih makan siang gratis ,negative
Oleh karena itu penting bagi ibu hamil untuk selalu menjaga kesehatan untuk mencegah risiko stunting antara lain dengan mengonsumsi makanan bergizi rutin melakukan pemeriksaan kehamilan dll.,neutral
@OlafOnayo @hafizha_anisa Apalagi jika membaca program makan siang anak sekolah yg tujuannya untuk mencegah stunting tentu ini tidak tepat sasaran karena pencegahan stunting dikatakan terlambat bila anak sudah diatas 2 tahun,negative
@sdenta Dok dok mau tanya.. di tiktok aku sering liat buat naikin nafsu makan dan mencegah stunting itu dikasih zinc emang beneran ya dok? Kalo bener dosis buat anak 2 tahun berapa ya dok? Trus ada rekomendasi merk apa dok?,neutral
@moechaaliem @ayu_nasr @ayyiakim @momon_garuk44 Kak kalo kamu baca penjabaran visi misi dari makan siang gratis ini disitu tertulis kalo intinya makan siang gratis ada banyak sasarannya dari ibu hamil balita anak kecil dll yang selain tujuannya untuk mencegah stunting juga memperbaiki gizi untuk menciptakan generasi emas.,positive
@ayu_nasr @ayyiakim @momon_garuk44 Kak kalo kamu baca penjabaran visi misi dari makan siang gratis ini disitu tertulis kalo intinya makan siang gratis ada banyak sasarannya dari ibu hamil balita anak kecil dll yang selain tujuannya untuk mencegah stunting juga memperbaiki gizi untuk menciptakan generasi emas.,positive
